source_name,extracted_at,location_id,city_name,country_code,date,latitude,longitude,timezone,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-08,36.8381,-2.4597,Europe/Madrid,36.1,21.9,28.3,0.0,0.0,0.0,14.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-09,36.8381,-2.4597,Europe/Madrid,34.4,23.4,28.0,0.0,0.0,0.0,14.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-10,36.8381,-2.4597,Europe/Madrid,34.4,23.1,28.4,0.0,0.0,0.0,13.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-11,36.8381,-2.4597,Europe/Madrid,30.2,23.6,27.2,0.0,0.0,0.0,19.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-12,36.8381,-2.4597,Europe/Madrid,29.2,20.6,25.2,0.0,0.0,0.0,10.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-13,36.8381,-2.4597,Europe/Madrid,30.3,21.1,26.2,0.0,0.0,0.0,13.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-14,36.8381,-2.4597,Europe/Madrid,31.2,22.2,26.2,0.0,0.0,0.0,10.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-15,36.8381,-2.4597,Europe/Madrid,30.1,23.1,26.8,0.0,0.0,0.0,9.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-16,36.8381,-2.4597,Europe/Madrid,36.3,24.7,29.8,0.0,0.0,0.0,13.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-17,36.8381,-2.4597,Europe/Madrid,31.6,24.3,28.1,0.0,0.0,0.0,11.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-18,36.8381,-2.4597,Europe/Madrid,30.9,23.9,27.7,0.0,0.0,0.0,10.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-19,36.8381,-2.4597,Europe/Madrid,31.4,22.2,27.2,0.0,0.0,0.0,10.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-20,36.8381,-2.4597,Europe/Madrid,33.2,23.8,28.8,0.0,0.0,0.0,13.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-21,36.8381,-2.4597,Europe/Madrid,33.7,23.6,28.9,0.0,0.0,0.0,9.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-22,36.8381,-2.4597,Europe/Madrid,36.9,24.7,31.2,0.0,0.0,0.0,14.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-23,36.8381,-2.4597,Europe/Madrid,38.3,24.6,31.7,0.0,0.0,0.0,17.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-24,36.8381,-2.4597,Europe/Madrid,38.3,25.7,31.4,0.0,0.0,0.0,17.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-25,36.8381,-2.4597,Europe/Madrid,32.7,23.5,27.9,0.0,0.0,0.0,14.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-26,36.8381,-2.4597,Europe/Madrid,32.5,23.5,28.7,0.0,0.0,0.0,11.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-27,36.8381,-2.4597,Europe/Madrid,34.6,24.3,29.3,0.0,0.0,0.0,16.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-28,36.8381,-2.4597,Europe/Madrid,33.5,25.3,29.8,0.0,0.0,0.0,13.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-29,36.8381,-2.4597,Europe/Madrid,32.7,25.6,29.9,0.0,0.0,0.0,11.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-06-30,36.8381,-2.4597,Europe/Madrid,33.2,25.1,29.4,0.0,0.0,0.0,9.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-01,36.8381,-2.4597,Europe/Madrid,33.3,24.3,28.9,0.0,0.0,0.0,14.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-02,36.8381,-2.4597,Europe/Madrid,31.1,24.8,28.7,0.0,0.0,0.0,12.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-03,36.8381,-2.4597,Europe/Madrid,35.5,25.0,30.5,0.0,0.0,0.0,17.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-04,36.8381,-2.4597,Europe/Madrid,36.3,25.8,31.3,0.0,0.0,0.0,18.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-05,36.8381,-2.4597,Europe/Madrid,33.5,25.9,29.2,0.0,0.0,0.0,13.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-06,36.8381,-2.4597,Europe/Madrid,31.8,24.6,28.4,0.0,0.0,0.0,11.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-07,36.8381,-2.4597,Europe/Madrid,32.2,24.9,28.6,0.0,0.0,0.0,13.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-08,36.8381,-2.4597,Europe/Madrid,33.2,24.1,28.3,0.0,0.0,0.0,15.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-09,36.8381,-2.4597,Europe/Madrid,32.8,25.5,28.7,0.0,0.0,0.0,16.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-10,36.8381,-2.4597,Europe/Madrid,30.6,24.0,27.4,0.0,0.0,0.0,12.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-11,36.8381,-2.4597,Europe/Madrid,32.2,23.2,27.1,0.0,0.0,0.0,19.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-12,36.8381,-2.4597,Europe/Madrid,31.5,22.3,26.8,0.0,0.0,0.0,25.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-13,36.8381,-2.4597,Europe/Madrid,30.6,22.3,26.9,0.0,0.0,0.0,13.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-14,36.8381,-2.4597,Europe/Madrid,31.8,24.8,27.8,0.0,0.0,0.0,15.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-15,36.8381,-2.4597,Europe/Madrid,30.4,23.4,27.2,0.0,0.0,0.0,10.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-16,36.8381,-2.4597,Europe/Madrid,30.2,23.9,27.4,0.0,0.0,0.0,11.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-17,36.8381,-2.4597,Europe/Madrid,32.1,24.4,28.0,0.0,0.0,0.0,13.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-18,36.8381,-2.4597,Europe/Madrid,34.7,24.4,29.4,0.0,0.0,0.0,16.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-19,36.8381,-2.4597,Europe/Madrid,33.4,23.8,29.2,0.0,0.0,0.0,16.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-20,36.8381,-2.4597,Europe/Madrid,33.4,24.0,28.5,0.0,0.0,0.0,13.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-21,36.8381,-2.4597,Europe/Madrid,32.0,23.5,28.1,0.0,0.0,0.0,11.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-22,36.8381,-2.4597,Europe/Madrid,31.1,23.8,27.0,0.0,0.0,0.0,15.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-23,36.8381,-2.4597,Europe/Madrid,28.7,22.3,25.8,0.0,0.0,0.0,12.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-24,36.8381,-2.4597,Europe/Madrid,30.3,21.5,26.6,0.0,0.0,0.0,15.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-25,36.8381,-2.4597,Europe/Madrid,33.8,22.6,27.2,4.8,4.8,0.0,23.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-26,36.8381,-2.4597,Europe/Madrid,30.5,22.4,26.2,0.0,0.0,0.0,17.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-27,36.8381,-2.4597,Europe/Madrid,30.0,23.1,26.6,0.0,0.0,0.0,13.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-28,36.8381,-2.4597,Europe/Madrid,33.0,24.3,28.1,0.0,0.0,0.0,9.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-29,36.8381,-2.4597,Europe/Madrid,32.9,24.3,28.3,0.0,0.0,0.0,19.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-30,36.8381,-2.4597,Europe/Madrid,32.7,23.8,27.8,0.0,0.0,0.0,20.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-07-31,36.8381,-2.4597,Europe/Madrid,33.8,23.0,28.5,0.0,0.0,0.0,18.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-01,36.8381,-2.4597,Europe/Madrid,32.3,23.4,27.8,0.0,0.0,0.0,15.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-02,36.8381,-2.4597,Europe/Madrid,34.9,22.9,29.1,0.0,0.0,0.0,15.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-03,36.8381,-2.4597,Europe/Madrid,37.0,24.6,30.8,0.0,0.0,0.0,17.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-04,36.8381,-2.4597,Europe/Madrid,36.5,24.6,30.2,0.0,0.0,0.0,16.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-05,36.8381,-2.4597,Europe/Madrid,31.9,25.0,28.7,0.0,0.0,0.0,9.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-06,36.8381,-2.4597,Europe/Madrid,34.4,25.7,29.6,0.0,0.0,0.0,13.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-07,36.8381,-2.4597,Europe/Madrid,34.8,24.2,28.9,0.0,0.0,0.0,11.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-08,36.8381,-2.4597,Europe/Madrid,37.0,25.4,30.6,0.0,0.0,0.0,13.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-09,36.8381,-2.4597,Europe/Madrid,35.8,26.2,30.6,0.0,0.0,0.0,15.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-10,36.8381,-2.4597,Europe/Madrid,32.8,25.1,28.9,0.0,0.0,0.0,14.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-11,36.8381,-2.4597,Europe/Madrid,31.9,24.7,28.4,0.0,0.0,0.0,10.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-12,36.8381,-2.4597,Europe/Madrid,33.5,25.8,30.1,0.0,0.0,0.0,8.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-13,36.8381,-2.4597,Europe/Madrid,35.8,25.2,30.8,0.0,0.0,0.0,14.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-14,36.8381,-2.4597,Europe/Madrid,36.7,25.1,30.9,0.0,0.0,0.0,17.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-15,36.8381,-2.4597,Europe/Madrid,35.1,25.3,30.0,0.0,0.0,0.0,14.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-16,36.8381,-2.4597,Europe/Madrid,34.0,24.4,29.7,0.0,0.0,0.0,11.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-17,36.8381,-2.4597,Europe/Madrid,36.1,26.4,31.2,0.0,0.0,0.0,11.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-18,36.8381,-2.4597,Europe/Madrid,37.5,27.6,33.0,0.0,0.0,0.0,11.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-19,36.8381,-2.4597,Europe/Madrid,35.5,26.9,30.8,0.0,0.0,0.0,20.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-20,36.8381,-2.4597,Europe/Madrid,33.1,24.3,28.8,0.0,0.0,0.0,18.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-21,36.8381,-2.4597,Europe/Madrid,30.4,22.5,26.8,0.0,0.0,0.0,16.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-22,36.8381,-2.4597,Europe/Madrid,29.9,22.5,25.9,0.3,0.3,0.0,14.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-23,36.8381,-2.4597,Europe/Madrid,31.3,23.1,26.4,0.1,0.1,0.0,16.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-24,36.8381,-2.4597,Europe/Madrid,34.7,23.8,28.5,0.0,0.0,0.0,14.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-25,36.8381,-2.4597,Europe/Madrid,34.6,26.2,29.6,0.0,0.0,0.0,18.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-26,36.8381,-2.4597,Europe/Madrid,34.2,25.7,29.7,0.0,0.0,0.0,14.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-27,36.8381,-2.4597,Europe/Madrid,31.4,24.0,27.8,0.0,0.0,0.0,15.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-28,36.8381,-2.4597,Europe/Madrid,32.2,22.9,28.1,0.0,0.0,0.0,16.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-29,36.8381,-2.4597,Europe/Madrid,31.1,22.2,26.6,0.0,0.0,0.0,16.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-30,36.8381,-2.4597,Europe/Madrid,32.0,22.3,27.3,0.0,0.0,0.0,11.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-08-31,36.8381,-2.4597,Europe/Madrid,30.3,23.1,26.7,0.0,0.0,0.0,16.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-01,36.8381,-2.4597,Europe/Madrid,30.1,22.8,26.6,0.0,0.0,0.0,14.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-02,36.8381,-2.4597,Europe/Madrid,29.7,20.6,25.2,0.0,0.0,0.0,12.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-03,36.8381,-2.4597,Europe/Madrid,29.3,20.2,25.0,0.0,0.0,0.0,10.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-04,36.8381,-2.4597,Europe/Madrid,29.6,20.7,25.0,0.0,0.0,0.0,11.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-05,36.8381,-2.4597,Europe/Madrid,33.6,20.9,27.1,0.0,0.0,0.0,19.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-06,36.8381,-2.4597,Europe/Madrid,35.2,22.9,27.7,0.0,0.0,0.0,14.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-07,36.8381,-2.4597,Europe/Madrid,30.0,24.6,26.6,0.0,0.0,0.0,10.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-08,36.8381,-2.4597,Europe/Madrid,31.7,25.1,27.6,0.0,0.0,0.0,14.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-09,36.8381,-2.4597,Europe/Madrid,30.2,22.9,25.6,0.3,0.3,0.0,15.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-10,36.8381,-2.4597,Europe/Madrid,30.3,20.1,25.3,0.0,0.0,0.0,15.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-11,36.8381,-2.4597,Europe/Madrid,30.2,22.1,26.2,0.0,0.0,0.0,11.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-12,36.8381,-2.4597,Europe/Madrid,30.9,22.3,26.9,0.0,0.0,0.0,12.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-13,36.8381,-2.4597,Europe/Madrid,30.5,22.3,26.4,0.0,0.0,0.0,12.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-14,36.8381,-2.4597,Europe/Madrid,29.5,21.9,25.5,0.0,0.0,0.0,10.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-15,36.8381,-2.4597,Europe/Madrid,31.0,21.8,25.7,0.0,0.0,0.0,13.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-16,36.8381,-2.4597,Europe/Madrid,31.1,22.4,26.3,0.0,0.0,0.0,12.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-17,36.8381,-2.4597,Europe/Madrid,30.5,22.3,26.5,0.0,0.0,0.0,12.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-18,36.8381,-2.4597,Europe/Madrid,33.7,22.8,27.9,0.0,0.0,0.0,11.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-19,36.8381,-2.4597,Europe/Madrid,32.5,23.1,27.5,0.0,0.0,0.0,14.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-20,36.8381,-2.4597,Europe/Madrid,29.4,22.0,25.3,0.0,0.0,0.0,13.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-21,36.8381,-2.4597,Europe/Madrid,30.2,21.7,25.0,0.0,0.0,0.0,15.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-22,36.8381,-2.4597,Europe/Madrid,29.1,20.3,24.6,0.0,0.0,0.0,16.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-23,36.8381,-2.4597,Europe/Madrid,27.0,19.8,23.3,0.6,0.6,0.0,13.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-24,36.8381,-2.4597,Europe/Madrid,27.9,19.0,23.3,0.2,0.2,0.0,17.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-25,36.8381,-2.4597,Europe/Madrid,27.8,19.1,22.9,1.9,1.9,0.0,13.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-26,36.8381,-2.4597,Europe/Madrid,26.5,18.8,22.3,0.0,0.0,0.0,9.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-27,36.8381,-2.4597,Europe/Madrid,27.5,18.1,22.5,0.0,0.0,0.0,11.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-28,36.8381,-2.4597,Europe/Madrid,28.0,18.9,23.1,0.0,0.0,0.0,25.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-29,36.8381,-2.4597,Europe/Madrid,24.1,18.8,21.4,1.1,1.1,0.0,15.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-09-30,36.8381,-2.4597,Europe/Madrid,25.3,18.0,21.9,1.3,1.3,0.0,10.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-01,36.8381,-2.4597,Europe/Madrid,26.9,18.8,22.5,4.4,4.4,0.0,12.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-02,36.8381,-2.4597,Europe/Madrid,26.5,17.8,21.8,0.0,0.0,0.0,13.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-03,36.8381,-2.4597,Europe/Madrid,27.2,18.6,22.8,0.0,0.0,0.0,11.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-04,36.8381,-2.4597,Europe/Madrid,28.8,19.3,23.5,0.0,0.0,0.0,11.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-05,36.8381,-2.4597,Europe/Madrid,29.2,19.8,24.1,0.0,0.0,0.0,12.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-06,36.8381,-2.4597,Europe/Madrid,25.9,21.5,23.1,3.2,3.2,0.0,13.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-07,36.8381,-2.4597,Europe/Madrid,26.0,18.3,21.9,0.0,0.0,0.0,13.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-08,36.8381,-2.4597,Europe/Madrid,24.1,18.6,21.0,0.0,0.0,0.0,10.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-09,36.8381,-2.4597,Europe/Madrid,24.3,17.9,20.9,1.7,1.7,0.0,8.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-10,36.8381,-2.4597,Europe/Madrid,25.1,17.8,21.1,0.2,0.2,0.0,18.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-11,36.8381,-2.4597,Europe/Madrid,26.3,16.8,21.7,0.7,0.7,0.0,16.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-12,36.8381,-2.4597,Europe/Madrid,28.6,18.3,22.8,0.0,0.0,0.0,20.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-13,36.8381,-2.4597,Europe/Madrid,27.3,19.1,22.7,0.0,0.0,0.0,17.6
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-14,36.8381,-2.4597,Europe/Madrid,25.3,18.1,21.8,0.0,0.0,0.0,13.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-15,36.8381,-2.4597,Europe/Madrid,25.1,17.4,21.3,2.9,2.9,0.0,11.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-16,36.8381,-2.4597,Europe/Madrid,25.4,18.7,21.7,0.1,0.1,0.0,13.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-17,36.8381,-2.4597,Europe/Madrid,26.6,16.1,21.2,0.0,0.0,0.0,14.0
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-18,36.8381,-2.4597,Europe/Madrid,26.4,16.2,20.8,0.0,0.0,0.0,14.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-19,36.8381,-2.4597,Europe/Madrid,25.0,15.2,19.8,0.0,0.0,0.0,13.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-20,36.8381,-2.4597,Europe/Madrid,26.2,16.1,21.1,0.0,0.0,0.0,15.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-21,36.8381,-2.4597,Europe/Madrid,27.5,17.6,22.6,0.0,0.0,0.0,9.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-22,36.8381,-2.4597,Europe/Madrid,27.8,19.1,23.6,0.0,0.0,0.0,12.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-23,36.8381,-2.4597,Europe/Madrid,29.9,19.0,24.5,0.0,0.0,0.0,10.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-24,36.8381,-2.4597,Europe/Madrid,28.8,20.1,23.9,0.0,0.0,0.0,10.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-25,36.8381,-2.4597,Europe/Madrid,27.5,18.6,22.7,0.0,0.0,0.0,9.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-26,36.8381,-2.4597,Europe/Madrid,24.1,17.1,21.1,0.6,0.6,0.0,10.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-27,36.8381,-2.4597,Europe/Madrid,22.8,18.3,20.1,0.7,0.7,0.0,12.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-28,36.8381,-2.4597,Europe/Madrid,23.7,16.2,19.4,2.5,2.5,0.0,11.5
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-29,36.8381,-2.4597,Europe/Madrid,23.1,17.8,20.6,0.8,0.8,0.0,17.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-30,36.8381,-2.4597,Europe/Madrid,25.2,17.3,21.1,2.1,2.1,0.0,15.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-10-31,36.8381,-2.4597,Europe/Madrid,26.0,16.1,20.6,0.0,0.0,0.0,18.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-01,36.8381,-2.4597,Europe/Madrid,24.6,14.9,19.6,0.0,0.0,0.0,12.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-02,36.8381,-2.4597,Europe/Madrid,24.2,15.3,19.7,0.0,0.0,0.0,9.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-03,36.8381,-2.4597,Europe/Madrid,25.1,16.1,20.0,0.0,0.0,0.0,15.3
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-04,36.8381,-2.4597,Europe/Madrid,24.1,14.2,18.7,0.0,0.0,0.0,12.8
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-05,36.8381,-2.4597,Europe/Madrid,23.6,14.4,18.4,0.0,0.0,0.0,9.9
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-06,36.8381,-2.4597,Europe/Madrid,22.4,14.4,18.3,0.0,0.0,0.0,12.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-07,36.8381,-2.4597,Europe/Madrid,20.9,11.9,16.6,0.0,0.0,0.0,11.7
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-08,36.8381,-2.4597,Europe/Madrid,24.1,13.6,18.0,0.0,0.0,0.0,9.4
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-09,36.8381,-2.4597,Europe/Madrid,20.9,11.8,16.2,0.0,0.0,0.0,12.1
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-10,36.8381,-2.4597,Europe/Madrid,21.4,11.5,16.3,0.0,0.0,0.0,12.2
archive_weather,2026-06-08T19:40:40+00:00,900001,Almería,ES,2025-11-11,36.8381,-2.4597,Europe/Madrid,21.3,11.8,16.6,0.0,0.0,0.0,9.4
